keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
best ai to analyze text messages,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
does my crush like me quiz for girls,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me,45,,,,,not queried,unavailable (not zero)
is dry texting a red flag,losing,/is-he-losing-interest,Google autocomplete: dry texting a,65,20,,LOW,0,not queried,available
he left me on delivered all day,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered a,65,,,,,not queried,unavailable (not zero)
situationship isn't communicating as much,situationship,/situationship-analyzer,Google autocomplete: situationship communication a,65,,,,,not queried,unavailable (not zero)
he kept me as an option,breadcrumb,/breadcrumbing-test,Google autocomplete: he keeps me as an option,65,,,,,not queried,unavailable (not zero)
ex wants to be friends why,ex,/ex-text-analyzer,Google autocomplete: ex wants to be friends w,65,,,,,not queried,unavailable (not zero)
should i text him first again,initiation,/tools/who-texts-first,Google autocomplete: should i text him first a,65,10,,LOW,5,not queried,available
he replies quickly but short over text,reply,/tools/reply-time-calculator,Google autocomplete: he replies fast but short,65,40,,LOW,0,not queried,available
using ai to analyze text messages,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
does my crush like me quiz for guys,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me w,45,40,,LOW,0,not queried,available
is he bored of me quiz,losing,/is-he-losing-interest,Google autocomplete: is he bored of me,45,10,,,,not queried,available
he left me on read after argument,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read a,65,,,,,not queried,unavailable (not zero)
what happens in a situationship,situationship,/situationship-analyzer,Google autocomplete: situationship analyzer,65,10,0.18,LOW,7,not queried,available
how to deal with breadcrumbing ex,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing w,65,10,,,,not queried,available
friends ex wants to hang out,ex,/ex-text-analyzer,Google autocomplete: ex wants to be friends h,65,10,,LOW,0,not queried,available
what do i text him first,initiation,/tools/who-texts-first,Google autocomplete: should i text him first w,65,,,,,not queried,unavailable (not zero)
he takes a whole day to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply a,65,,,,,not queried,unavailable (not zero)
what ai can analyze text messages,home,/,Google autocomplete: analyze text messages w,95,,,,,not queried,unavailable (not zero)
how much does my crush like me quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me h,45,20,,LOW,0,not queried,available
is he getting bored of me,losing,/is-he-losing-interest,Google autocomplete: is he bored of me,65,20,,LOW,3,not queried,available
he left me on read all day,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read a,65,,,,,not queried,unavailable (not zero)
what is a situationship relationship,situationship,/situationship-analyzer,Google autocomplete: situationship vs relationship h,65,210,0.04,LOW,23,not queried,available
how to deal with breadcrumbing friend,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing w,65,,,,,not queried,unavailable (not zero)
is my ex over me test,ex,/ex-text-analyzer,Google autocomplete: is my ex testing me,45,,,,,not queried,unavailable (not zero)
what if he never texts first,initiation,/tools/who-texts-first,Google autocomplete: he never texts first w,65,10,,LOW,0,not queried,available
how long to wait to text back,reply,/tools/reply-time-calculator,Google autocomplete: how long to wait for a text back w,65,40,,LOW,0,not queried,available
how much does my crush like me test,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me h,45,10,,LOW,0,not queried,available
is he losing interest in me,losing,/is-he-losing-interest,Google autocomplete: is he losing interest,65,40,0.06,LOW,3,not queried,available
he only texts me late at night,mixed,/mixed-signals-text-analyzer,Google autocomplete: he texts at night only,65,10,,LOW,0,not queried,available
what is one sided situationship,situationship,/situationship-analyzer,Google autocomplete: one sided situationship w,65,,,,,not queried,unavailable (not zero)
how to respond to a breadcrumb,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing a,65,,,,,not queried,unavailable (not zero)
signs my ex is testing me,ex,/ex-text-analyzer,Google autocomplete: is my ex testing me,45,,,,,not queried,unavailable (not zero)
what if i always text first,initiation,/tools/who-texts-first,Google autocomplete: i always text first w,65,,,,,not queried,unavailable (not zero)
slow replies can kill a whole mood,reply,/tools/reply-time-calculator,Google autocomplete: slow replies w,65,10,,LOW,0,not queried,available
how to know he likes you over text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs he likes you over text h,65,10,,,,not queried,available
is he tired of me quiz,losing,/is-he-losing-interest,Google autocomplete: is he bored of me,45,10,,LOW,0,not queried,available
if he only texts you at night,mixed,/mixed-signals-text-analyzer,Google autocomplete: he texts at night only,65,,,,,not queried,unavailable (not zero)
what is situationship vs relationship,situationship,/situationship-analyzer,Google autocomplete: situationship vs relationship w,65,10,,LOW,0,not queried,available
how to respond to breadcrumbing ex,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing,65,,,,,not queried,unavailable (not zero)
text ex boyfriend after no contact,ex,/ex-text-analyzer,Google autocomplete: ex texts after no contact,65,10,,,,not queried,available
when should i stop texting first,initiation,/tools/who-texts-first,Google autocomplete: should i stop texting first w,65,,,,,not queried,unavailable (not zero)
what does leave them on read mean,reply,/tools/reply-time-calculator,Google autocomplete: left on read meaning a,65,10,,LOW,2,not queried,available
is he flirting or is he being nice,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he flirting or being friendly h,65,,,,,not queried,unavailable (not zero)
signs a boyfriend is losing interest,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest a,65,,,,,not queried,unavailable (not zero)
is he ghosting me or just busy,mixed,/mixed-signals-text-analyzer,Google autocomplete: ghosting or just busy,65,20,0.02,LOW,5,not queried,available
what to text your situationship,situationship,/situationship-analyzer,Google autocomplete: situationship texting h,65,10,,LOW,7,not queried,available
how to respond to breadcrumbing text,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing texts,65,30,,LOW,4,not queried,available
when will my ex miss me,ex,/ex-text-analyzer,Google autocomplete: does my ex miss me w,65,10,,LOW,5,not queried,available
when should i text him first,initiation,/tools/who-texts-first,Google autocomplete: should i text him first w,65,10,,LOW,6,not queried,available
when he takes 24 hours to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes hours to reply w,65,,,,,not queried,unavailable (not zero)
is he flirting with me or being nice,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he flirting or being friendly w,65,,,,,not queried,unavailable (not zero)
signs a guy is pulling away,losing,/is-he-losing-interest,Google autocomplete: signs he is pulling away,65,30,0.08,LOW,7,not queried,available
what are mixed signals from a guy,mixed,/mixed-signals-text-analyzer,Google autocomplete: mixed signals from a guy a,65,20,0.03,LOW,4,not queried,available
whats a one sided situationship,situationship,/situationship-analyzer,Google autocomplete: one sided situationship a,65,,,,,not queried,unavailable (not zero)
signs of breadcrumbing from a man,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing,65,,,,,not queried,unavailable (not zero)
when your ex stops reaching out,ex,/ex-text-analyzer,Google autocomplete: ex reaching out,65,10,,LOW,0,not queried,available
who should text first after argument,initiation,/tools/who-texts-first,Google autocomplete: who texts first a,65,,,,,not queried,unavailable (not zero)
you always left me on read meaning,reply,/tools/reply-time-calculator,Google autocomplete: left on read meaning a,65,,,,,not queried,unavailable (not zero)
is he interested in me after first date,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me a,65,10,,,,not queried,available
signs he's losing interest in you,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,90,0.04,LOW,8,not queried,available
what is mixed signals from a guy,mixed,/mixed-signals-text-analyzer,Google autocomplete: mixed signals from a guy w,65,110,,LOW,3,not queried,available
when to end a situationship,situationship,/situationship-analyzer,Google autocomplete: signs a situationship is ending,65,50,,LOW,5,not queried,available
signs of breadcrumbing in a marriage,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing a,65,,,,,not queried,unavailable (not zero)
why does my ex miss me,ex,/ex-text-analyzer,Google autocomplete: does my ex miss me w,65,30,,LOW,0,not queried,available
who should text first after breakup,initiation,/tools/who-texts-first,Google autocomplete: who texts first a,65,10,,LOW,0,not queried,available
he takes days to reply to my texts,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply,65,10,,LOW,0,not queried,available
is he interested in me or just friends,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me,65,10,0.09,LOW,14,not queried,available
signs he's losing interest long distance,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,10,,LOW,0,not queried,available
when a man flirts then pulls away,mixed,/mixed-signals-text-analyzer,Google autocomplete: he flirts then pulls away,65,10,,,,not queried,available
where do relationships go wrong,situationship,/situationship-analyzer,Google autocomplete: where is this relationship going w,65,,,,,not queried,unavailable (not zero)
signs of breadcrumbing in a relationship,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing,65,20,0.04,LOW,20,not queried,available
why is my ex breadcrumbing me,ex,/ex-text-analyzer,Google autocomplete: ex breadcrumbing w,65,20,,LOW,3,not queried,available
who should text first after date,initiation,/tools/who-texts-first,Google autocomplete: who texts first a,65,10,,LOW,0,not queried,available
he takes hours to reply but is online,reply,/tools/reply-time-calculator,Google autocomplete: he takes hours to reply,65,10,,LOW,0,not queried,available
is he into me or am i delusional,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he into me,65,,,,,not queried,unavailable (not zero)
signs he's losing interest talking stage,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,50,0.04,LOW,3,not queried,available
why did he leave me on read,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read w,65,70,,LOW,0,not queried,available
where is my relationship going,situationship,/situationship-analyzer,Google autocomplete: where is this relationship going,65,20,0.04,LOW,5,not queried,available
what is benching in a relationship,breadcrumb,/breadcrumbing-test,Google autocomplete: benching dating a,65,30,,LOW,4,not queried,available
